word,lang,script,alphabet_profile,weight,category,enabled,notes
随机,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
过滤器,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
语言,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
文字,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
字母,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
统一码,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
编码,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
格式,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
模式,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
验证,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
错误,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
警告,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
成功,zh,han,han_zh,1.0,business_document_ocr,1,starter_150_review_recommended
