word,lang,script,alphabet_profile,weight,category,enabled,notes
헤더,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
푸터,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
문단,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
문장,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
단어,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
번호,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
날짜,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
주소,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
도시,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
국가,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
항구,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
터미널,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
선박,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
화물,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
컨테이너,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
바코드,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
참조,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
설명,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
범주,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
상태,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
승인,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
서명,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
도장,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
사본,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
원본,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
개정,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
계정,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
잔액,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
통화,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
가격,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
할인,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
세금,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
합계,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
소계,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
단위,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
패키지,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
상자,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
팔레트,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
무게,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
부피,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
길이,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
너비,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
높이,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
온도,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
보관,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
재고목록,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
재고,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
재료,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
장비,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
기계,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
차량,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
운전자,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
경로,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
거리,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
연료,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
통행료,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
세관,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
증명서,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
면허,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
허가,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
보험,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
검사,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
감사,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
위험,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
문제,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
메모,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
메시지,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
이메일,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
전화,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
연락처,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
부서,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
관리자,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
직원,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
팀,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
프로젝트,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
작업,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
마감,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
일정,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
달력,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
회의,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
결정,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
요청,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
응답,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
질문,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
답변,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
댓글,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
파일,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
폴더,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
이미지,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
마스크,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
주석,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
정답값,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
데이터세트,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
내보내기,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
가져오기,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
템플릿,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
글꼴,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
간격,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
여백,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
테두리,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
셀,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
행,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
열,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
차트,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
그림,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
공식,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
방정식,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
기호,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
라벨,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
클래스,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
샘플,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
배치,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
워커,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
시드,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
무작위,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
필터,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
언어,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
문자체계,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
알파벳,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
유니코드,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
인코딩,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
형식,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
스키마,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
검증,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
오류,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
경고,ko,hangul,hangul_ko,1.0,business_document_ocr,1,starter_150_review_recommended
