word,lang,script,alphabet_profile,weight,category,enabled,notes
رمز,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مرجع,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
وصف,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
فئة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
حالة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
موافقة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
توقيع,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
ختم,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
نسخة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
أصل,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مراجعة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
حساب,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
رصيد,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
عملة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
سعر,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
خصم,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
ضريبة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
إجمالي,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مجموع_فرعي,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
وحدة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
حزمة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
صندوق,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
منصة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
وزن,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
حجم,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
طول,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
عرض,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
ارتفاع,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
درجة_حرارة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تخزين,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
جرد,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مخزون,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مادة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
معدات,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
آلة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مركبة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
سائق,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مسار,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مسافة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
وقود,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
رسوم,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
جمارك,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
شهادة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
رخصة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تصريح,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تأمين,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تفتيش,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تدقيق,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
خطر,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مشكلة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
ملاحظة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
رسالة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
بريد,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
هاتف,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
اتصال,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
قسم_عمل,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مدير,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
موظف,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
فريق,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مشروع,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مهمة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
موعد,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
جدول_زمني,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تقويم,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
اجتماع,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
قرار,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
طلب_رسمي,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
استجابة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
سؤال,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
جواب,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تعليق,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
ملف,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مجلد,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
صورة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
قناع,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تعليق_توضيحي,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
حقيقة_مرجعية,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مجموعة_بيانات,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تصدير,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
استيراد,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
قالب,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
خط,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تباعد,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
هامش,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
حد,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
خلية,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
صف,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
عمود,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مخطط,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
شكل,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
صيغة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
معادلة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تسمية,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
صنف,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
عينة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
دفعة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
عامل,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
بذرة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
عشوائي,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مرشح,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
لغة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
نظام_كتابة,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
أبجدية,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
يونيكود,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
ترميز,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تنسيق,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
مخطط_بيانات,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تحقق,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
خطأ,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
تحذير,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
نجاح,ar,arabic,arabic_ar,1.0,business_document_ocr,1,starter_150_review_recommended
