word,lang,script,alphabet_profile,weight,category,enabled,notes
भाषा,hi,devanagari,devanagari_hi,1.0,business_document_ocr,1,starter_150_review_recommended
लिपि,hi,devanagari,devanagari_hi,1.0,business_document_ocr,1,starter_150_review_recommended
वर्णमाला,hi,devanagari,devanagari_hi,1.0,business_document_ocr,1,starter_150_review_recommended
यूनिकोड,hi,devanagari,devanagari_hi,1.0,business_document_ocr,1,starter_150_review_recommended
एन्कोडिंग,hi,devanagari,devanagari_hi,1.0,business_document_ocr,1,starter_150_review_recommended
प्रारूप,hi,devanagari,devanagari_hi,1.0,business_document_ocr,1,starter_150_review_recommended
स्कीमा,hi,devanagari,devanagari_hi,1.0,business_document_ocr,1,starter_150_review_recommended
सत्यापन,hi,devanagari,devanagari_hi,1.0,business_document_ocr,1,starter_150_review_recommended
त्रुटि,hi,devanagari,devanagari_hi,1.0,business_document_ocr,1,starter_150_review_recommended
चेतावनी,hi,devanagari,devanagari_hi,1.0,business_document_ocr,1,starter_150_review_recommended
