word,lang,script,alphabet_profile,weight,category,enabled,notes
description,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
catégorie,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
statut,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
approbation,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
signature,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
tampon,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
copie,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
original,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
révision,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
compte,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
solde,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
devise,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
prix,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
remise,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
taxe,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
total,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
sous-total,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
unité,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
paquet,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
boîte,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
palette,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
poids,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
volume,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
longueur,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
largeur,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
hauteur,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
température,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
stockage,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
inventaire,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
stock,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
matériel,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
équipement,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
machine,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
véhicule,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
chauffeur,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
itinéraire,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
distance,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
carburant,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
péage,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
douane,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
certificat,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
licence,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
permis,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
assurance,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
inspection,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
audit,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
risque,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
problème,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
note,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
message,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
courriel,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
téléphone,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
contact,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
département,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
gestionnaire,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
employé,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
équipe,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
projet,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
tâche,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
échéance,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
horaire,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
calendrier,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
réunion,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
décision,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
demande,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
réponse,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
question,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
réplique,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
commentaire,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
fichier,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
dossier,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
image,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
masque,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
annotation,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
vérité_terrain,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
jeu_données,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
exportation,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
importation,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
modèle,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
police,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
espacement,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
marge,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
bordure,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
cellule,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
rangée,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
colonne,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
graphique,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
figure,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
formule,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
équation,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
symbole,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
étiquette,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
classe,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
échantillon,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
lot,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
travailleur,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
graine,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
aléatoire,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
filtre,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
langue,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
écriture,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
alphabet,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
unicode,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
encodage,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
format,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
schéma,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
validation,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
erreur,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
avertissement,fr,latin,latin_fr,1.0,business_document_ocr,1,starter_150_review_recommended
