word,lang,script,alphabet_profile,weight,category,enabled,notes
ターミナル,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
船舶,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
貨物,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
コンテナ,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
バーコード,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
参照,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
説明,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
カテゴリ,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
状態,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
承認,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
署名,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
印章,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
コピー,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
原本,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
改訂,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
口座,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
残高,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
通貨,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
価格,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
割引,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
税金,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
合計,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
小計,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
単位,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
パッケージ,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
箱,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
パレット,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
重量,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
体積,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
長さ,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
幅,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
高さ,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
温度,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
保管,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
在庫,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
ストック,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
材料,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
設備,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
機械,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
車両,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
運転手,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
経路,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
距離,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
燃料,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
通行料,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
税関,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
証明書,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
ライセンス,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
許可,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
保険,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
検査,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
監査,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
リスク,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
問題,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
メモ,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
メッセージ,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
メール,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
電話,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
連絡先,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
部署,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
管理者,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
従業員,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
チーム,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
プロジェクト,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
タスク,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
期限,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
予定,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
カレンダー,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
会議,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
決定,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
要求,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
応答,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
質問,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
回答,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
コメント,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
ファイル,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
フォルダー,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
画像,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
マスク,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
注釈,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
正解値,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
データセット,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
エクスポート,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
インポート,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
テンプレート,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
フォント,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
間隔,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
余白,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
境界,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
セル,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
行項目,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
列,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
チャート,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
図,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
数式,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
方程式,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
記号,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
ラベル,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
クラス,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
サンプル,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
バッチ,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
ワーカー,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
シード,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
ランダム,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
フィルター,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
言語,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
文字体系,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
アルファベット,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
ユニコード,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
エンコード,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
形式,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
スキーマ,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
検証,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
エラー,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
警告,ja,kana_han,kana_ja,1.0,business_document_ocr,1,starter_150_review_recommended
