word,lang,script,alphabet_profile,weight,category,enabled,notes
aprobación,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
firma,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
sello,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
copia,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
original,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
revisión,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
cuenta,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
saldo,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
moneda,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
precio,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
descuento,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
impuesto,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
total,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
subtotal,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
unidad,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
paquete,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
caja,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
palé,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
peso,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
volumen,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
longitud,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
ancho,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
altura,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
temperatura,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
almacenamiento,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
inventario,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
existencia,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
material,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
equipo,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
máquina,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
vehículo,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
conductor,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
ruta,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
distancia,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
combustible,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
peaje,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
aduana,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
certificado,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
licencia,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
permiso,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
seguro,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
inspección,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
auditoría,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
riesgo,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
problema,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
nota,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
mensaje,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
correo,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
teléfono,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
contacto,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
departamento,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
gerente,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
empleado,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
proyecto,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
tarea,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
plazo,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
horario,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
calendario,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
reunión,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
decisión,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
solicitud,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
respuesta,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
pregunta,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
contestación,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
comentario,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
archivo,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
carpeta,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
imagen,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
máscara,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
anotación,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
verdad_base,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
conjunto_datos,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
exportación,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
importación,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
plantilla,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
fuente,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
espaciado,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
margen,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
borde,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
celda,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
fila,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
columna,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
gráfico,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
figura,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
fórmula,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
ecuación,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
símbolo,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
etiqueta,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
clase,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
muestra,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
lote,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
trabajador,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
semilla,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
aleatorio,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
filtro,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
idioma,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
escritura,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
alfabeto,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
unicode,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
codificación,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
formato,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
esquema,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
validación,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
error,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
advertencia,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
éxito,es,latin,latin_es,1.0,business_document_ocr,1,starter_150_review_recommended
