word,lang,script,alphabet_profile,weight,category,enabled,notes
subtotal,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
unit,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
package,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
box,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
pallet,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
weight,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
volume,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
length,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
width,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
height,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
temperature,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
storage,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
inventory,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
stock,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
material,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
equipment,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
machine,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
vehicle,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
driver,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
route,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
distance,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
fuel,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
toll,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
customs,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
certificate,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
license,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
permit,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
insurance,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
inspection,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
audit,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
risk,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
issue,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
note,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
message,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
email,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
phone,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
contact,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
department,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
manager,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
employee,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
team,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
project,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
task,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
deadline,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
schedule,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
calendar,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
meeting,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
decision,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
request,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
response,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
question,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
answer,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
comment,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
file,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
folder,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
image,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
mask,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
annotation,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
groundtruth,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
dataset,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
export,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
import,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
template,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
font,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
spacing,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
margin,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
border,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
cell,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
row,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
column,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
chart,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
figure,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
formula,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
equation,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
symbol,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
label,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
class,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
sample,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
batch,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
worker,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
seed,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
random,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
filter,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
language,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
script,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
alphabet,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
unicode,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
encoding,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
format,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
schema,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
validation,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
error,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
warning,en,latin,latin_en,1.0,business_document_ocr,1,starter_150_review_recommended
