word,lang,script,alphabet_profile,weight,category,enabled,notes
דואר,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
טלפון,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
איש_קשר,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
מחלקה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
מנהל,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
עובד,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
צוות,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
פרויקט,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
משימה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
מועד_סופי,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
לוח_זמנים,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
לוח_שנה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
פגישה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
החלטה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
בקשה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
תגובה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
שאלה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
תשובה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
הערה_טקסט,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
קובץ,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
תיקייה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
תמונה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
מסכה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
ביאור,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
אמת_מידה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
מערך_נתונים,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
ייצוא,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
ייבוא,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
תבנית,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
גופן,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
ריווח,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
שוליים,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
גבול,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
תא,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
שורה_טבלה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
עמודה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
תרשים,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
איור,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
נוסחה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
משוואה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
סמל,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
תגית,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
מחלקה_נתונים,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
דוגמה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
אצווה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
עובד_תהליך,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
זרע,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
אקראי,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
מסנן,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
שפה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
כתב,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
אלפבית,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
יוניקוד,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
קידוד,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
פורמט,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
סכמה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
אימות,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
שגיאה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
אזהרה,he,hebrew,hebrew_he,1.0,business_document_ocr,1,starter_150_review_recommended
