word,lang,script,alphabet_profile,weight,category,enabled,notes
ответ,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
вопрос,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
отклик,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
комментарий,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
файл,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
папка,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
изображение,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
маска,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
аннотация,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
эталон,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
набор_данных,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
экспорт,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
импорт,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
шаблон,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
шрифт,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
интервал,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
поле_страницы,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
граница,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
ячейка,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
ряд,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
столбец,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
диаграмма,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
фигура,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
формула,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
уравнение,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
символ,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
метка,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
класс,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
пример,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
партия,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
рабочий,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
зерно,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
случайный,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
фильтр,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
язык,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
письмо,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
алфавит,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
юникод,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
кодировка,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
формат,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
схема,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
проверка,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
ошибка,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
предупреждение,ru,cyrillic,cyrillic_ru,1.0,business_document_ocr,1,starter_150_review_recommended
